0	0.769305
1	0.809535
2	0.83808
3	0.732657
4	0.672933
5	0.68616
6	0.691636
7	0.603827
8	0.607741
9	0.507134
10	0.67005
11	0.669925
12	0.800166
13	0.539128
14	0.661031
15	0.61716
16	0.498764
17	0.714445
18	0.630029
19	0.56351
20	0.538563
21	0.605382
22	0.598287
23	0.514095
24	0.538202
25	0.715078
26	0.678524
27	0.735385
28	0.748392
29	0.620422
30	0.646358
31	0.705633
32	0.64363
33	0.679303
34	0.681471
35	0.689476
36	0.704388
37	0.523279
38	0.522431
39	0.587798
40	0.493352
41	0.499216
42	0.494357
43	0.514295
44	0.497974
45	0.541372
46	0.564801
47	0.556526
48	0.549621
49	0.545728
50	0.53172
51	0.559015
52	0.626638
53	0.605158
54	0.62079
55	0.574314
56	0.487244
57	0.55431
58	0.599934
59	0.629567
60	0.552861
61	0.683756
62	0.598066
63	0.651808
64	0.713344
65	0.724812
66	0.558343
67	0.551392
68	0.942318
69	0.948831
70	0.743167
71	0.714924
72	0.678353
73	0.785834
74	0.789984
75	0.710259
76	0.778655
77	0.778655
78	0.778644
79	0.6534
80	0.653379
81	0.660466
82	0.965459
83	0.965459
84	0.965459
85	0.501174
86	0.963021
87	0.94109
88	0.973162
89	0.973162
90	0.973162
91	0.674078
92	0.823436
93	0.669087
94	0.742801
95	0.962361
96	0.724051
97	0.744205
98	0.733642
99	0.730418
100	0.766148
101	0.627519
102	0.67902
103	0.666409
104	0.689576
105	0.716373
106	0.566053
107	0.593428
108	0.572359
109	0.575471
110	0.591496
111	0.546592
112	0.644791
113	0.623812
114	0.66687
115	0.731208
116	0.727482
117	0.780543
118	0.81651
119	0.815776
120	0.798662
121	0.875175
122	0.875642
123	0.867188
124	0.73848
125	0.734089
126	0.742818
127	0.878926
128	0.856574
129	0.857945
130	0.931798
131	0.921541
132	0.920426
133	0.800756
134	0.741526
135	0.848343
136	0.643311
137	0.597278
138	0.657411
139	0.677382
140	0.801266
141	0.756351
142	0.780688
143	0.781596
144	0.805206
145	0.826346
146	0.814058
147	0.86366
148	0.837433
149	0.826457
150	0.778089
151	0.930613
152	0.930613
153	0.930613
154	0.933457
155	0.933539
156	0.933539
157	0.34258
158	0.461332
159	0.51395
160	0.506157
161	0.622055
162	0.484352
163	0.507977
164	0.693725
165	0.811418
166	0.810538
167	0.822116
168	0.843184
169	0.827579
170	0.828049
171	0.868847
172	0.78945
173	0.745788
174	0.764642
175	0.77829
176	0.756024
177	0.81198
178	0.788806
179	0.773005
180	0.79295
181	0.663451
182	0.712266
183	0.785965
